,Date,Date_local,pool_price,pv_power,temperature,wind_power,wind_speed,h,cos_h,sin_h,week,cos_w,sin_w,month,cos_m,sin_m,workday
142,2022-01-06 22:00:00+00:00,2022-01-06 23:00:00+01:00,180.815,0,2.391,1782.871,9.854,23,1,-2.45E-16,1,0.992708874,0.12053668,1,0.866025404,0.5,1
143,2022-01-06 23:00:00+00:00,2022-01-07 00:00:00+01:00,186.934,0,2.443,1840.552,10.122,0,1,0,1,0.992708874,0.12053668,1,0.866025404,0.5,1
144,2022-01-07 00:00:00+00:00,2022-01-07 01:00:00+01:00,171.68,0,2.423,1908.37,10.473,1,0.962917287,0.269796771,1,0.992708874,0.12053668,1,0.866025404,0.5,1
145,2022-01-07 01:00:00+00:00,2022-01-07 02:00:00+01:00,149.3645,0,2.281,2046.829,11.387,2,0.854419405,0.51958395,1,0.992708874,0.12053668,1,0.866025404,0.5,1
146,2022-01-07 02:00:00+00:00,2022-01-07 03:00:00+01:00,147.7695,0,2.22,2155.778,12.486,3,0.682553143,0.730835964,1,0.992708874,0.12053668,1,0.866025404,0.5,1
147,2022-01-07 03:00:00+00:00,2022-01-07 04:00:00+01:00,147.871,0,2.121,2166.589,12.638,4,0.460065038,0.887885218,1,0.992708874,0.12053668,1,0.866025404,0.5,1
148,2022-01-07 04:00:00+00:00,2022-01-07 05:00:00+01:00,166.7355,0,2.016,2169.69,12.674,5,0.203456013,0.979084088,1,0.992708874,0.12053668,1,0.866025404,0.5,1
149,2022-01-07 05:00:00+00:00,2022-01-07 06:00:00+01:00,203.2755,0,1.853,2160.682,12.557,6,-0.068242413,0.997668769,1,0.992708874,0.12053668,1,0.866025404,0.5,1
150,2022-01-07 06:00:00+00:00,2022-01-07 07:00:00+01:00,221.328,0,1.706,2124.686,12.12,7,-0.334879612,0.942260922,1,0.992708874,0.12053668,1,0.866025404,0.5,1
151,2022-01-07 07:00:00+00:00,2022-01-07 08:00:00+01:00,233.4065,0,1.742,2065.838,11.546,8,-0.576680322,0.816969893,1,0.992708874,0.12053668,1,0.866025404,0.5,1
152,2022-01-07 08:00:00+00:00,2022-01-07 09:00:00+01:00,234.6825,0.005,2.016,1966.156,10.814,9,-0.775711291,0.631087944,1,0.992708874,0.12053668,1,0.866025404,0.5,1
153,2022-01-07 09:00:00+00:00,2022-01-07 10:00:00+01:00,233.9865,0.036,2.628,1945.405,10.686,10,-0.917211302,0.39840109,1,0.992708874,0.12053668,1,0.866025404,0.5,1
154,2022-01-07 10:00:00+00:00,2022-01-07 11:00:00+01:00,240.787,0.131,3.47,1907.189,10.466,11,-0.990685946,0.136166649,1,0.992708874,0.12053668,1,0.866025404,0.5,1
155,2022-01-07 11:00:00+00:00,2022-01-07 12:00:00+01:00,241.483,0.239,4.182,1817.372,10.011,12,-0.990685946,-0.136166649,1,0.992708874,0.12053668,1,0.866025404,0.5,1
156,2022-01-07 12:00:00+00:00,2022-01-07 13:00:00+01:00,240.758,0.247,4.519,1728.481,9.621,13,-0.917211302,-0.39840109,1,0.992708874,0.12053668,1,0.866025404,0.5,1
157,2022-01-07 13:00:00+00:00,2022-01-07 14:00:00+01:00,245.6735,0.146,4.546,1848.389,10.16,14,-0.775711291,-0.631087944,1,0.992708874,0.12053668,1,0.866025404,0.5,1
158,2022-01-07 14:00:00+00:00,2022-01-07 15:00:00+01:00,275.065,0.031,4.254,1829.81,10.07,15,-0.576680322,-0.816969893,1,0.992708874,0.12053668,1,0.866025404,0.5,1
159,2022-01-07 15:00:00+00:00,2022-01-07 16:00:00+01:00,292.8565,0,3.863,1795.57,9.902,16,-0.334879612,-0.942260922,1,0.992708874,0.12053668,1,0.866025404,0.5,1
160,2022-01-07 16:00:00+00:00,2022-01-07 17:00:00+01:00,352.5095,0,3.636,1747.539,9.691,17,-0.068242413,-0.997668769,1,0.992708874,0.12053668,1,0.866025404,0.5,1
161,2022-01-07 17:00:00+00:00,2022-01-07 18:00:00+01:00,368.0245,0,3.179,1649.457,9.309,18,0.203456013,-0.979084088,1,0.992708874,0.12053668,1,0.866025404,0.5,1
162,2022-01-07 18:00:00+00:00,2022-01-07 19:00:00+01:00,343.7225,0,2.852,1502.229,8.779,19,0.460065038,-0.887885218,1,0.992708874,0.12053668,1,0.866025404,0.5,1
163,2022-01-07 19:00:00+00:00,2022-01-07 20:00:00+01:00,325.2785,0,2.914,1371.362,8.368,20,0.682553143,-0.730835964,1,0.992708874,0.12053668,1,0.866025404,0.5,1
164,2022-01-07 20:00:00+00:00,2022-01-07 21:00:00+01:00,310.0245,0,3.015,1453.976,8.63,21,0.854419405,-0.51958395,1,0.992708874,0.12053668,1,0.866025404,0.5,1
165,2022-01-07 21:00:00+00:00,2022-01-07 22:00:00+01:00,269.613,0,2.951,1622.556,9.209,22,0.962917287,-0.269796771,1,0.992708874,0.12053668,1,0.866025404,0.5,1
166,2022-01-07 22:00:00+00:00,2022-01-07 23:00:00+01:00,215.064,0,2.752,1646.594,9.299,23,1,-2.45E-16,1,0.992708874,0.12053668,1,0.866025404,0.5,1
167,2022-01-07 23:00:00+00:00,2022-01-08 00:00:00+01:00,238.0465,0,2.611,1677.189,9.413,0,1,0,1,0.992708874,0.12053668,1,0.866025404,0.5,0
168,2022-01-08 00:00:00+00:00,2022-01-08 01:00:00+01:00,221.6035,0,2.508,1587.305,9.082,1,0.962917287,0.269796771,1,0.992708874,0.12053668,1,0.866025404,0.5,0
169,2022-01-08 01:00:00+00:00,2022-01-08 02:00:00+01:00,240.7,0,2.391,1490.744,8.747,2,0.854419405,0.51958395,1,0.992708874,0.12053668,1,0.866025404,0.5,0
170,2022-01-08 02:00:00+00:00,2022-01-08 03:00:00+01:00,233.247,0,2.404,1444.763,8.6,3,0.682553143,0.730835964,1,0.992708874,0.12053668,1,0.866025404,0.5,0
171,2022-01-08 03:00:00+00:00,2022-01-08 04:00:00+01:00,232,0,2.546,1450.881,8.62,4,0.460065038,0.887885218,1,0.992708874,0.12053668,1,0.866025404,0.5,0
172,2022-01-08 04:00:00+00:00,2022-01-08 05:00:00+01:00,223.735,0,2.754,1353.479,8.311,5,0.203456013,0.979084088,1,0.992708874,0.12053668,1,0.866025404,0.5,0
173,2022-01-08 05:00:00+00:00,2022-01-08 06:00:00+01:00,240.7,0,2.937,1384.864,8.409,6,-0.068242413,0.997668769,1,0.992708874,0.12053668,1,0.866025404,0.5,0
174,2022-01-08 06:00:00+00:00,2022-01-08 07:00:00+01:00,265.2195,0,3.178,1577.818,9.044,7,-0.334879612,0.942260922,1,0.992708874,0.12053668,1,0.866025404,0.5,0
175,2022-01-08 07:00:00+00:00,2022-01-08 08:00:00+01:00,313.0405,0,3.36,1691.197,9.462,8,-0.576680322,0.816969893,1,0.992708874,0.12053668,1,0.866025404,0.5,0
176,2022-01-08 08:00:00+00:00,2022-01-08 09:00:00+01:00,334.95,0.015,3.542,1665.726,9.371,9,-0.775711291,0.631087944,1,0.992708874,0.12053668,1,0.866025404,0.5,0
177,2022-01-08 09:00:00+00:00,2022-01-08 10:00:00+01:00,331.9775,0.079,3.828,1652.715,9.322,10,-0.917211302,0.39840109,1,0.992708874,0.12053668,1,0.866025404,0.5,0
178,2022-01-08 10:00:00+00:00,2022-01-08 11:00:00+01:00,312.3155,0.138,4.028,1662.613,9.359,11,-0.990685946,0.136166649,1,0.992708874,0.12053668,1,0.866025404,0.5,0
179,2022-01-08 11:00:00+00:00,2022-01-08 12:00:00+01:00,299.686,0.124,3.945,1788.791,9.88,12,-0.990685946,-0.136166649,1,0.992708874,0.12053668,1,0.866025404,0.5,0
180,2022-01-08 12:00:00+00:00,2022-01-08 13:00:00+01:00,268.25,0.085,3.706,1826.915,10.056,13,-0.917211302,-0.39840109,1,0.992708874,0.12053668,1,0.866025404,0.5,0
181,2022-01-08 13:00:00+00:00,2022-01-08 14:00:00+01:00,245.804,0.048,3.461,1794.329,9.897,14,-0.775711291,-0.631087944,1,0.992708874,0.12053668,1,0.866025404,0.5,0
182,2022-01-08 14:00:00+00:00,2022-01-08 15:00:00+01:00,236.06,0.009,3.106,1839.577,10.117,15,-0.576680322,-0.816969893,1,0.992708874,0.12053668,1,0.866025404,0.5,0
183,2022-01-08 15:00:00+00:00,2022-01-08 16:00:00+01:00,233.943,0,2.777,1941.076,10.659,16,-0.334879612,-0.942260922,1,0.992708874,0.12053668,1,0.866025404,0.5,0
184,2022-01-08 16:00:00+00:00,2022-01-08 17:00:00+01:00,275.355,0,2.576,2031.921,11.269,17,-0.068242413,-0.997668769,1,0.992708874,0.12053668,1,0.866025404,0.5,0
185,2022-01-08 17:00:00+00:00,2022-01-08 18:00:00+01:00,247.5295,0,2.357,2100.258,11.865,18,0.203456013,-0.979084088,1,0.992708874,0.12053668,1,0.866025404,0.5,0
186,2022-01-08 18:00:00+00:00,2022-01-08 19:00:00+01:00,203.3335,0,1.972,2142.027,12.32,19,0.460065038,-0.887885218,1,0.992708874,0.12053668,1,0.866025404,0.5,0
187,2022-01-08 19:00:00+00:00,2022-01-08 20:00:00+01:00,148.683,0,1.391,2186.334,12.928,20,0.682553143,-0.730835964,1,0.992708874,0.12053668,1,0.866025404,0.5,0
188,2022-01-08 20:00:00+00:00,2022-01-08 21:00:00+01:00,148.161,0,1.304,2208.635,13.317,21,0.854419405,-0.51958395,1,0.992708874,0.12053668,1,0.866025404,0.5,0
189,2022-01-08 21:00:00+00:00,2022-01-08 22:00:00+01:00,148.3205,0,1.529,2204.313,13.233,22,0.962917287,-0.269796771,1,0.992708874,0.12053668,1,0.866025404,0.5,0
190,2022-01-08 22:00:00+00:00,2022-01-08 23:00:00+01:00,130.5725,0,1.866,2169.547,12.669,23,1,-2.45E-16,1,0.992708874,0.12053668,1,0.866025404,0.5,0
191,2022-01-08 23:00:00+00:00,2022-01-09 00:00:00+01:00,123.2935,0,2.163,2120.914,12.079,0,1,0,1,0.992708874,0.12053668,1,0.866025404,0.5,0
192,2022-01-09 00:00:00+00:00,2022-01-09 01:00:00+01:00,122.38,0,2.4,2094.133,11.805,1,0.962917287,0.269796771,1,0.992708874,0.12053668,1,0.866025404,0.5,0
193,2022-01-09 01:00:00+00:00,2022-01-09 02:00:00+01:00,116.348,0,2.398,1986.121,10.943,2,0.854419405,0.51958395,1,0.992708874,0.12053668,1,0.866025404,0.5,0
194,2022-01-09 02:00:00+00:00,2022-01-09 03:00:00+01:00,80.417,0,2.164,1795.547,9.903,3,0.682553143,0.730835964,1,0.992708874,0.12053668,1,0.866025404,0.5,0
195,2022-01-09 03:00:00+00:00,2022-01-09 04:00:00+01:00,71.4705,0,1.973,1652.694,9.322,4,0.460065038,0.887885218,1,0.992708874,0.12053668,1,0.866025404,0.5,0
196,2022-01-09 04:00:00+00:00,2022-01-09 05:00:00+01:00,73.428,0,1.816,1551.669,8.956,5,0.203456013,0.979084088,1,0.992708874,0.12053668,1,0.866025404,0.5,0
197,2022-01-09 05:00:00+00:00,2022-01-09 06:00:00+01:00,107.7205,0,1.617,1349.958,8.296,6,-0.068242413,0.997668769,1,0.992708874,0.12053668,1,0.866025404,0.5,0
198,2022-01-09 06:00:00+00:00,2022-01-09 07:00:00+01:00,122.438,0,1.551,1117.061,7.607,7,-0.334879612,0.942260922,1,0.992708874,0.12053668,1,0.866025404,0.5,0
199,2022-01-09 07:00:00+00:00,2022-01-09 08:00:00+01:00,141.027,0,1.66,909.681,7.003,8,-0.576680322,0.816969893,1,0.992708874,0.12053668,1,0.866025404,0.5,0
200,2022-01-09 08:00:00+00:00,2022-01-09 09:00:00+01:00,173.9565,0.003,1.976,704.865,6.372,9,-0.775711291,0.631087944,1,0.992708874,0.12053668,1,0.866025404,0.5,0
201,2022-01-09 09:00:00+00:00,2022-01-09 10:00:00+01:00,195.692,0.016,2.456,481.294,5.601,10,-0.917211302,0.39840109,1,0.992708874,0.12053668,1,0.866025404,0.5,0
202,2022-01-09 10:00:00+00:00,2022-01-09 11:00:00+01:00,216.63,0.016,2.961,376.783,5.171,11,-0.990685946,0.136166649,1,0.992708874,0.12053668,1,0.866025404,0.5,0
203,2022-01-09 11:00:00+00:00,2022-01-09 12:00:00+01:00,239.4385,0.014,3.415,409.659,5.303,12,-0.990685946,-0.136166649,1,0.992708874,0.12053668,1,0.866025404,0.5,0
204,2022-01-09 12:00:00+00:00,2022-01-09 13:00:00+01:00,239.337,0.011,3.848,553.422,5.869,13,-0.917211302,-0.39840109,1,0.992708874,0.12053668,1,0.866025404,0.5,0
205,2022-01-09 13:00:00+00:00,2022-01-09 14:00:00+01:00,246.6305,0.006,4.229,801.806,6.681,14,-0.775711291,-0.631087944,1,0.992708874,0.12053668,1,0.866025404,0.5,0
206,2022-01-09 14:00:00+00:00,2022-01-09 15:00:00+01:00,274.108,0.001,4.472,1110.161,7.584,15,-0.576680322,-0.816969893,1,0.992708874,0.12053668,1,0.866025404,0.5,0
207,2022-01-09 15:00:00+00:00,2022-01-09 16:00:00+01:00,276.892,0,4.601,1293.464,8.127,16,-0.334879612,-0.942260922,1,0.992708874,0.12053668,1,0.866025404,0.5,0
208,2022-01-09 16:00:00+00:00,2022-01-09 17:00:00+01:00,323.785,0,4.646,1346.106,8.288,17,-0.068242413,-0.997668769,1,0.992708874,0.12053668,1,0.866025404,0.5,0
209,2022-01-09 17:00:00+00:00,2022-01-09 18:00:00+01:00,353.713,0,4.661,1338.971,8.259,18,0.203456013,-0.979084088,1,0.992708874,0.12053668,1,0.866025404,0.5,0
210,2022-01-09 18:00:00+00:00,2022-01-09 19:00:00+01:00,348,0,4.695,1286.82,8.105,19,0.460065038,-0.887885218,1,0.992708874,0.12053668,1,0.866025404,0.5,0
211,2022-01-09 19:00:00+00:00,2022-01-09 20:00:00+01:00,334.689,0,4.67,1183.035,7.802,20,0.682553143,-0.730835964,1,0.992708874,0.12053668,1,0.866025404,0.5,0
212,2022-01-09 20:00:00+00:00,2022-01-09 21:00:00+01:00,310.329,0,4.535,1083.24,7.506,21,0.854419405,-0.51958395,1,0.992708874,0.12053668,1,0.866025404,0.5,0
213,2022-01-09 21:00:00+00:00,2022-01-09 22:00:00+01:00,313.026,0,4.325,945.185,7.109,22,0.962917287,-0.269796771,1,0.992708874,0.12053668,1,0.866025404,0.5,0
214,2022-01-09 22:00:00+00:00,2022-01-09 23:00:00+01:00,295.51,0,4.033,826.566,6.748,23,1,-2.45E-16,1,0.992708874,0.12053668,1,0.866025404,0.5,0
215,2022-01-09 23:00:00+00:00,2022-01-10 00:00:00+01:00,284.5335,0,3.74,698.589,6.35,0,1,0,2,0.970941817,0.239315664,1,0.866025404,0.5,1
216,2022-01-10 00:00:00+00:00,2022-01-10 01:00:00+01:00,278.1825,0,3.538,558.342,5.886,1,0.962917287,0.269796771,2,0.970941817,0.239315664,1,0.866025404,0.5,1
217,2022-01-10 01:00:00+00:00,2022-01-10 02:00:00+01:00,284.0695,0,3.402,419.842,5.355,2,0.854419405,0.51958395,2,0.970941817,0.239315664,1,0.866025404,0.5,1
218,2022-01-10 02:00:00+00:00,2022-01-10 03:00:00+01:00,270.657,0,3.295,301.677,4.807,3,0.682553143,0.730835964,2,0.970941817,0.239315664,1,0.866025404,0.5,1
219,2022-01-10 03:00:00+00:00,2022-01-10 04:00:00+01:00,258.158,0,3.155,228.84,4.408,4,0.460065038,0.887885218,2,0.970941817,0.239315664,1,0.866025404,0.5,1
220,2022-01-10 04:00:00+00:00,2022-01-10 05:00:00+01:00,277.8925,0,3.072,195.561,4.21,5,0.203456013,0.979084088,2,0.970941817,0.239315664,1,0.866025404,0.5,1
221,2022-01-10 05:00:00+00:00,2022-01-10 06:00:00+01:00,344.288,0,2.969,193.605,4.197,6,-0.068242413,0.997668769,2,0.970941817,0.239315664,1,0.866025404,0.5,1
222,2022-01-10 06:00:00+00:00,2022-01-10 07:00:00+01:00,434.9275,0,2.911,212.929,4.321,7,-0.334879612,0.942260922,2,0.970941817,0.239315664,1,0.866025404,0.5,1
223,2022-01-10 07:00:00+00:00,2022-01-10 08:00:00+01:00,455.184,0,2.717,257.114,4.58,8,-0.576680322,0.816969893,2,0.970941817,0.239315664,1,0.866025404,0.5,1
224,2022-01-10 08:00:00+00:00,2022-01-10 09:00:00+01:00,456.75,0.019,2.82,283.684,4.724,9,-0.775711291,0.631087944,2,0.970941817,0.239315664,1,0.866025404,0.5,1
225,2022-01-10 09:00:00+00:00,2022-01-10 10:00:00+01:00,450.0945,0.064,3.164,259.088,4.591,10,-0.917211302,0.39840109,2,0.970941817,0.239315664,1,0.866025404,0.5,1
226,2022-01-10 10:00:00+00:00,2022-01-10 11:00:00+01:00,449.616,0.101,3.502,226.58,4.395,11,-0.990685946,0.136166649,2,0.970941817,0.239315664,1,0.866025404,0.5,1
227,2022-01-10 11:00:00+00:00,2022-01-10 12:00:00+01:00,435,0.11,3.748,188.039,4.16,12,-0.990685946,-0.136166649,2,0.970941817,0.239315664,1,0.866025404,0.5,1
228,2022-01-10 12:00:00+00:00,2022-01-10 13:00:00+01:00,430.6645,0.088,3.874,174.323,4.066,13,-0.917211302,-0.39840109,2,0.970941817,0.239315664,1,0.866025404,0.5,1
229,2022-01-10 13:00:00+00:00,2022-01-10 14:00:00+01:00,434.942,0.049,3.849,181.53,4.113,14,-0.775711291,-0.631087944,2,0.970941817,0.239315664,1,0.866025404,0.5,1
230,2022-01-10 14:00:00+00:00,2022-01-10 15:00:00+01:00,444.3525,0.01,3.529,204.121,4.265,15,-0.576680322,-0.816969893,2,0.970941817,0.239315664,1,0.866025404,0.5,1
231,2022-01-10 15:00:00+00:00,2022-01-10 16:00:00+01:00,438.9585,0,3.065,255.337,4.57,16,-0.334879612,-0.942260922,2,0.970941817,0.239315664,1,0.866025404,0.5,1
232,2022-01-10 16:00:00+00:00,2022-01-10 17:00:00+01:00,457.4315,0,2.858,324.647,4.93,17,-0.068242413,-0.997668769,2,0.970941817,0.239315664,1,0.866025404,0.5,1
233,2022-01-10 17:00:00+00:00,2022-01-10 18:00:00+01:00,450.689,0,2.66,378.981,5.18,18,0.203456013,-0.979084088,2,0.970941817,0.239315664,1,0.866025404,0.5,1
234,2022-01-10 18:00:00+00:00,2022-01-10 19:00:00+01:00,427.721,0,2.492,428.46,5.391,19,0.460065038,-0.887885218,2,0.970941817,0.239315664,1,0.866025404,0.5,1
235,2022-01-10 19:00:00+00:00,2022-01-10 20:00:00+01:00,387.8025,0,2.367,509.184,5.699,20,0.682553143,-0.730835964,2,0.970941817,0.239315664,1,0.866025404,0.5,1
236,2022-01-10 20:00:00+00:00,2022-01-10 21:00:00+01:00,351.3205,0,2.326,596.245,6.01,21,0.854419405,-0.51958395,2,0.970941817,0.239315664,1,0.866025404,0.5,1
237,2022-01-10 21:00:00+00:00,2022-01-10 22:00:00+01:00,314.6935,0,2.392,616.872,6.089,22,0.962917287,-0.269796771,2,0.970941817,0.239315664,1,0.866025404,0.5,1
238,2022-01-10 22:00:00+00:00,2022-01-10 23:00:00+01:00,283.9535,0,2.532,595.541,6.009,23,1,-2.45E-16,2,0.970941817,0.239315664,1,0.866025404,0.5,1
239,2022-01-10 23:00:00+00:00,2022-01-11 00:00:00+01:00,304.993,0,2.543,594.968,6.008,0,1,0,2,0.970941817,0.239315664,1,0.866025404,0.5,1
240,2022-01-11 00:00:00+00:00,2022-01-11 01:00:00+01:00,293.509,0,2.426,643.496,6.17,1,0.962917287,0.269796771,2,0.970941817,0.239315664,1,0.866025404,0.5,1
241,2022-01-11 01:00:00+00:00,2022-01-11 02:00:00+01:00,286.52,0,2.408,726.926,6.445,2,0.854419405,0.51958395,2,0.970941817,0.239315664,1,0.866025404,0.5,1
242,2022-01-11 02:00:00+00:00,2022-01-11 03:00:00+01:00,279.85,0,2.498,804.247,6.685,3,0.682553143,0.730835964,2,0.970941817,0.239315664,1,0.866025404,0.5,1
243,2022-01-11 03:00:00+00:00,2022-01-11 04:00:00+01:00,282.605,0,2.444,857.723,6.846,4,0.460065038,0.887885218,2,0.970941817,0.239315664,1,0.866025404,0.5,1
244,2022-01-11 04:00:00+00:00,2022-01-11 05:00:00+01:00,296.4525,0,2.384,914.478,7.011,5,0.203456013,0.979084088,2,0.970941817,0.239315664,1,0.866025404,0.5,1
245,2022-01-11 05:00:00+00:00,2022-01-11 06:00:00+01:00,343.8385,0,2.279,975.885,7.191,6,-0.068242413,0.997668769,2,0.970941817,0.239315664,1,0.866025404,0.5,1
246,2022-01-11 06:00:00+00:00,2022-01-11 07:00:00+01:00,433.086,0,2.044,1046.684,7.396,7,-0.334879612,0.942260922,2,0.970941817,0.239315664,1,0.866025404,0.5,1
247,2022-01-11 07:00:00+00:00,2022-01-11 08:00:00+01:00,437.929,0,1.859,1106.454,7.575,8,-0.576680322,0.816969893,2,0.970941817,0.239315664,1,0.866025404,0.5,1
248,2022-01-11 08:00:00+00:00,2022-01-11 09:00:00+01:00,430.882,0.014,1.761,1192.197,7.825,9,-0.775711291,0.631087944,2,0.970941817,0.239315664,1,0.866025404,0.5,1
249,2022-01-11 09:00:00+00:00,2022-01-11 10:00:00+01:00,401.679,0.033,1.665,1286.826,8.102,10,-0.917211302,0.39840109,2,0.970941817,0.239315664,1,0.866025404,0.5,1
250,2022-01-11 10:00:00+00:00,2022-01-11 11:00:00+01:00,386.3235,0.049,1.828,1293.459,8.129,11,-0.990685946,0.136166649,2,0.970941817,0.239315664,1,0.866025404,0.5,1
251,2022-01-11 11:00:00+00:00,2022-01-11 12:00:00+01:00,369.634,0.056,2.083,1286.826,8.102,12,-0.990685946,-0.136166649,2,0.970941817,0.239315664,1,0.866025404,0.5,1
252,2022-01-11 12:00:00+00:00,2022-01-11 13:00:00+01:00,360.8905,0.053,2.383,1309.327,8.169,13,-0.917211302,-0.39840109,2,0.970941817,0.239315664,1,0.866025404,0.5,1
253,2022-01-11 13:00:00+00:00,2022-01-11 14:00:00+01:00,369.7645,0.041,2.586,1288.568,8.113,14,-0.775711291,-0.631087944,2,0.970941817,0.239315664,1,0.866025404,0.5,1
254,2022-01-11 14:00:00+00:00,2022-01-11 15:00:00+01:00,402.955,0.024,2.547,1310.036,8.173,15,-0.576680322,-0.816969893,2,0.970941817,0.239315664,1,0.866025404,0.5,1
255,2022-01-11 15:00:00+00:00,2022-01-11 16:00:00+01:00,420.413,0,2.173,1440.255,8.575,16,-0.334879612,-0.942260922,2,0.970941817,0.239315664,1,0.866025404,0.5,1
256,2022-01-11 16:00:00+00:00,2022-01-11 17:00:00+01:00,458.78,0,2.274,1556.473,8.973,17,-0.068242413,-0.997668769,2,0.970941817,0.239315664,1,0.866025404,0.5,1
257,2022-01-11 17:00:00+00:00,2022-01-11 18:00:00+01:00,458.055,0,2.49,1545.173,8.934,18,0.203456013,-0.979084088,2,0.970941817,0.239315664,1,0.866025404,0.5,1
258,2022-01-11 18:00:00+00:00,2022-01-11 19:00:00+01:00,448.34,0,2.568,1502.823,8.782,19,0.460065038,-0.887885218,2,0.970941817,0.239315664,1,0.866025404,0.5,1
259,2022-01-11 19:00:00+00:00,2022-01-11 20:00:00+01:00,413.7285,0,2.762,1447.205,8.608,20,0.682553143,-0.730835964,2,0.970941817,0.239315664,1,0.866025404,0.5,1
260,2022-01-11 20:00:00+00:00,2022-01-11 21:00:00+01:00,355.888,0,2.911,1362.352,8.335,21,0.854419405,-0.51958395,2,0.970941817,0.239315664,1,0.866025404,0.5,1
261,2022-01-11 21:00:00+00:00,2022-01-11 22:00:00+01:00,344.0415,0,3.023,1250.004,7.992,22,0.962917287,-0.269796771,2,0.970941817,0.239315664,1,0.866025404,0.5,1
262,2022-01-11 22:00:00+00:00,2022-01-11 23:00:00+01:00,308.1105,0,3.139,1162.585,7.736,23,1,-2.45E-16,2,0.970941817,0.239315664,1,0.866025404,0.5,1
263,2022-01-11 23:00:00+00:00,2022-01-12 00:00:00+01:00,285.1425,0,3.305,1079.141,7.491,0,1,0,2,0.970941817,0.239315664,1,0.866025404,0.5,1
264,2022-01-12 00:00:00+00:00,2022-01-12 01:00:00+01:00,271.295,0,3.457,975.968,7.199,1,0.962917287,0.269796771,2,0.970941817,0.239315664,1,0.866025404,0.5,1
265,2022-01-12 01:00:00+00:00,2022-01-12 02:00:00+01:00,267.1915,0,3.679,884.804,6.931,2,0.854419405,0.51958395,2,0.970941817,0.239315664,1,0.866025404,0.5,1
266,2022-01-12 02:00:00+00:00,2022-01-12 03:00:00+01:00,260.391,0,4.006,945.154,7.106,3,0.682553143,0.730835964,2,0.970941817,0.239315664,1,0.866025404,0.5,1
267,2022-01-12 03:00:00+00:00,2022-01-12 04:00:00+01:00,258.5785,0,4.243,1006.43,7.279,4,0.460065038,0.887885218,2,0.970941817,0.239315664,1,0.866025404,0.5,1
268,2022-01-12 04:00:00+00:00,2022-01-12 05:00:00+01:00,280.575,0,3.978,839.818,6.797,5,0.203456013,0.979084088,2,0.970941817,0.239315664,1,0.866025404,0.5,1
269,2022-01-12 05:00:00+00:00,2022-01-12 06:00:00+01:00,348.812,0,3.579,622.746,6.107,6,-0.068242413,0.997668769,2,0.970941817,0.239315664,1,0.866025404,0.5,1
270,2022-01-12 06:00:00+00:00,2022-01-12 07:00:00+01:00,396.111,0,3.372,561.117,5.896,7,-0.334879612,0.942260922,2,0.970941817,0.239315664,1,0.866025404,0.5,1
271,2022-01-12 07:00:00+00:00,2022-01-12 08:00:00+01:00,435.145,0,3.194,515.365,5.73,8,-0.576680322,0.816969893,2,0.970941817,0.239315664,1,0.866025404,0.5,1
272,2022-01-12 08:00:00+00:00,2022-01-12 09:00:00+01:00,424.473,0.099,3.522,512.362,5.71,9,-0.775711291,0.631087944,2,0.970941817,0.239315664,1,0.866025404,0.5,1
273,2022-01-12 09:00:00+00:00,2022-01-12 10:00:00+01:00,399.475,0.218,4.743,607.915,6.051,10,-0.917211302,0.39840109,2,0.970941817,0.239315664,1,0.866025404,0.5,1
274,2022-01-12 10:00:00+00:00,2022-01-12 11:00:00+01:00,375.0425,0.276,5.57,824.609,6.742,11,-0.990685946,0.136166649,2,0.970941817,0.239315664,1,0.866025404,0.5,1
275,2022-01-12 11:00:00+00:00,2022-01-12 12:00:00+01:00,355.4095,0.254,5.86,1116.11,7.599,12,-0.990685946,-0.136166649,2,0.970941817,0.239315664,1,0.866025404,0.5,1
276,2022-01-12 12:00:00+00:00,2022-01-12 13:00:00+01:00,336.516,0.202,5.899,1280.164,8.08,13,-0.917211302,-0.39840109,2,0.970941817,0.239315664,1,0.866025404,0.5,1
277,2022-01-12 13:00:00+00:00,2022-01-12 14:00:00+01:00,340.4165,0.082,5.708,1391.291,8.424,14,-0.775711291,-0.631087944,2,0.970941817,0.239315664,1,0.866025404,0.5,1
278,2022-01-12 14:00:00+00:00,2022-01-12 15:00:00+01:00,348.0145,0.016,5.384,1444.891,8.6,15,-0.576680322,-0.816969893,2,0.970941817,0.239315664,1,0.866025404,0.5,1
279,2022-01-12 15:00:00+00:00,2022-01-12 16:00:00+01:00,369.75,0,5.113,1508.773,8.804,16,-0.334879612,-0.942260922,2,0.970941817,0.239315664,1,0.866025404,0.5,1
280,2022-01-12 16:00:00+00:00,2022-01-12 17:00:00+01:00,412.989,0,5.024,1551.511,8.956,17,-0.068242413,-0.997668769,2,0.970941817,0.239315664,1,0.866025404,0.5,1
281,2022-01-12 17:00:00+00:00,2022-01-12 18:00:00+01:00,414.6565,0,4.958,1558.264,8.979,18,0.203456013,-0.979084088,2,0.970941817,0.239315664,1,0.866025404,0.5,1
282,2022-01-12 18:00:00+00:00,2022-01-12 19:00:00+01:00,390.0935,0,4.919,1563.62,8.989,19,0.460065038,-0.887885218,2,0.970941817,0.239315664,1,0.866025404,0.5,1
